"CUSTOMER_ID","CONTACT_LAST_NAME","CONTACT_FIRST_NAME","STATE","AGE","MARITAL_STATUS","GENDER","NUMBER_OF_DEPENDENTS","ASSIGNED_RISK_PROFILE_ID","ASSIGNED_RISK_PROFILE","TOTAL_ASSETS"
1172,"Barnett","Hanae","Maine",35,"Married","Male",4,3,"AVERAGE TOLERANCE",7386965.19
1173,"Cantu","Jamal","Minnesota",35,"Married","Male",4,3,"AVERAGE TOLERANCE",6207593.76
1178,"Forbes","Suki","Florida",35,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",1511828.2
1179,"Hawkins","Ali","Florida",35,"Single","Male",4,4,"ABOVE AVG TOLERANCE",5954122.87
1226,"Mcgowan","Mari","Indiana",35,"Married","Male",3,3,"AVERAGE TOLERANCE",3263768.16
1240,"Lynn","David","Maryland",35,"","Female",2,3,"AVERAGE TOLERANCE",2694814.44
1244,"Sanchez","Amanda","Connecticut",35,"Married","Female",2,3,"AVERAGE TOLERANCE",8936902.94
1246,"Stevenson","Hiroko","Illinois",35,"Married","Female",2,3,"AVERAGE TOLERANCE",8978098.46
1247,"Turner","Jamalia","Florida",35,"Married","Female",2,2,"BELOW AVG TOLERANCE",7131621.16
1268,"Duffy","Mallory","Indiana",35,"Single","",2,3,"AVERAGE TOLERANCE",4348992.78
1388,"Mullins","Hedwig","Washington",36,"Married","Male",5,3,"AVERAGE TOLERANCE",5186879.91
1389,"Odom","Fredericka","Kansas",36,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2522032.48
1390,"Prince","Jason","Pennsylvania",36,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2473618.32
1406,"Hoffman","Shaine","Florida",36,"","Female",4,4,"ABOVE AVG TOLERANCE",9192229.92
1412,"Morrison","Teagan","Virginia",36,"Single","Female",4,3,"AVERAGE TOLERANCE",5592280.72
1414,"Santos","Aurora","Nevada",36,"Married","Female",4,3,"AVERAGE TOLERANCE",7864453.73
1426,"Wong","Jessica","Virginia",36,"Single","",4,4,"ABOVE AVG TOLERANCE",8172894.15
1458,"Robles","Giacomo","Virginia",36,"Single","Male",3,4,"ABOVE AVG TOLERANCE",2958670.58
1473,"Murray","Colette","Oklahoma",36,"","Female",2,4,"ABOVE AVG TOLERANCE",5921692.44
1481,"Burke","Oscar","Florida",36,"Married","Male",2,3,"AVERAGE TOLERANCE",6934045.06
1492,"Marshall","Jack","Florida",36,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2497463.32
1495,"Morrison","Amena","Florida",36,"Married","Male",2,3,"AVERAGE TOLERANCE",4210949.86
1496,"Nixon","Darryl","Maryland",36,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3258313.41
1605,"Mathews","Bradley","Florida",37,"Married","Male",5,3,"AVERAGE TOLERANCE",7631869.92
1611,"Pacheco","Richard","Connecticut",37,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",1567415
1617,"Sandoval","Kellie","Washington",37,"","Male",5,4,"ABOVE AVG TOLERANCE",4937309.44
2284,"Mitchell","Chester","Florida",40,"Married","Male",5,2,"BELOW AVG TOLERANCE",7219039.97
2304,"Pittman","Lila","Florida",40,"Married","Female",4,3,"AVERAGE TOLERANCE",6920376.58
2320,"Kramer","Ursa","Iowa",40,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",3122605.42
2323,"Mullins","Aurora","Florida",40,"Single","Male",4,4,"ABOVE AVG TOLERANCE",5190530.01
2338,"Diaz","Kellie","Florida",40,"Married","Female",3,3,"AVERAGE TOLERANCE",7993458.95
2349,"Humphrey","Dean","Oregon",40,"Married","Male",3,3,"AVERAGE TOLERANCE",5778558.82
2350,"Mcdowell","Petra","Maryland",40,"Married","Male",3,3,"AVERAGE TOLERANCE",6851531.91
2354,"Osborne","Buckminster","California",40,"","Male",3,3,"AVERAGE TOLERANCE",3873131.5
2368,"Ayala","Tara","Kentucky",40,"","Male",2,3,"AVERAGE TOLERANCE",5655642.79
2373,"Norris","Palmer","Florida",40,"Married","Female",2,2,"BELOW AVG TOLERANCE",7634068.68
2382,"Woods","Zeus","Florida",40,"Married","Female",2,3,"AVERAGE TOLERANCE",7453175.57
2388,"Conway","Belle","Delaware",40,"Divorced","Male",2,3,"AVERAGE TOLERANCE",1775094.42
2393,"Mullins","Adele","Pennsylvania",40,"","Male",2,4,"ABOVE AVG TOLERANCE",2900177.63
2483,"Martinez","Aretha","Florida",41,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2392278.42
2485,"Pacheco","Forrest","Florida",41,"Married","Male",5,3,"AVERAGE TOLERANCE",8910817.02
2488,"Humphrey","Hyacinth","Florida",41,"Single","",5,3,"AVERAGE TOLERANCE",7149057.6
2496,"Moody","Jelani","Maryland",41,"","Female",4,3,"AVERAGE TOLERANCE",11434413.4
2500,"Burch","Quinn","Florida",41,"Married","Male",4,3,"AVERAGE TOLERANCE",2986132.62
2542,"Moses","Aaron","Maryland",41,"Married","Male",3,2,"BELOW AVG TOLERANCE",7922462.38
2549,"Torres","Zena","Pennsylvania",41,"Married","Male",3,3,"AVERAGE TOLERANCE",3157615.4
2557,"Dean","Aileen","Ohio",41,"","Female",2,2,"BELOW AVG TOLERANCE",9165057.15
2558,"Erickson","Winter","Minnesota",41,"Married","Female",2,2,"BELOW AVG TOLERANCE",9270885.57
2563,"Parks","Aiko","Minnesota",41,"Married","Female",2,2,"BELOW AVG TOLERANCE",8314767.49
2578,"Noel","Troy","Florida",41,"Married","Male",2,2,"BELOW AVG TOLERANCE",5595666.17
2684,"Ferrell","Rama","Florida",42,"Single","",5,2,"BELOW AVG TOLERANCE",7507182.68
2697,"Osborn","Kimberly","Florida",42,"Married","Female",4,3,"AVERAGE TOLERANCE",10934200.11
2760,"Petersen","Gabriel","Maryland",42,"Married","",3,4,"ABOVE AVG TOLERANCE",7220570.93
2766,"Figueroa","Jaquelyn","Colorado",42,"Married","Female",2,3,"AVERAGE TOLERANCE",8525806.18
2778,"Carey","Calvin","Wyoming",42,"Divorced","Male",2,5,"HIGH RISK",2604036.25
2783,"Huff","Joelle","California",42,"Married","Male",2,3,"AVERAGE TOLERANCE",4605566.7
2784,"Lynn","Hilda","Ohio",42,"Married","Male",2,3,"AVERAGE TOLERANCE",7069833.95
2912,"Battle","Darius","Ohio",43,"Married","Male",4,2,"BELOW AVG TOLERANCE",5259477.91
3567,"Juarez","Meredith","Maine",46,"Single","Male",5,4,"ABOVE AVG TOLERANCE",4380623.28
3581,"Harper","Hollee","Ohio",46,"Single","Female",4,4,"ABOVE AVG TOLERANCE",5010757.57
3582,"Harvey","Lyle","California",46,"Married","Female",4,2,"BELOW AVG TOLERANCE",11709601.52
3598,"Holmes","Garth","Florida",46,"Single","Male",4,4,"ABOVE AVG TOLERANCE",2408001.79
3605,"Robles","Felix","Ohio",46,"Single","",4,3,"AVERAGE TOLERANCE",7062140.64
3606,"Simpson","Dorothy","California",46,"Single","",4,3,"AVERAGE TOLERANCE",5958510.42
3608,"Buck","Ahmed","California",46,"Married","Male",3,3,"AVERAGE TOLERANCE",6466067.94
3635,"Melton","Dieter","Florida",46,"","Male",3,4,"ABOVE AVG TOLERANCE",5314190.2
3638,"Wise","Baxter","Delaware",46,"Married","Male",3,2,"BELOW AVG TOLERANCE",4362944.78
3639,"Wood","Hunter","Alaska",46,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",1906617.36
3647,"Cobb","Thaddeus","California",46,"Married","Male",2,3,"AVERAGE TOLERANCE",6127671.15
3648,"Coleman","Kiona","California",46,"Single","Male",2,3,"AVERAGE TOLERANCE",4649176.31
3653,"Obrien","Serena","California",46,"","Female",2,2,"BELOW AVG TOLERANCE",9174768.76
3655,"Sellers","Robin","California",46,"","Female",2,2,"BELOW AVG TOLERANCE",8215327.16
3657,"Brooks","Derek","Massachusetts",46,"Divorced","Male",2,3,"AVERAGE TOLERANCE",1914583.43
3659,"Chapman","Plato","Texas",46,"","Male",2,4,"ABOVE AVG TOLERANCE",3710312.31
3674,"Wilcox","Luke","Kentucky",46,"Married","Male",2,2,"BELOW AVG TOLERANCE",4470234.5
3675,"Allen","Gretchen","Florida",46,"Single","",2,3,"AVERAGE TOLERANCE",6489083.9
3773,"Hopkins","Isaac","Georgia",47,"Married","Male",5,3,"AVERAGE TOLERANCE",7029895.71
3779,"Sheppard","Kenneth","Florida",47,"Married","Male",5,3,"AVERAGE TOLERANCE",2442962.34
3787,"Nichols","Charde","Arizona",47,"Married","",5,3,"AVERAGE TOLERANCE",5858426.91
3796,"Lindsay","Wing","Illinois",47,"Married","Female",4,4,"ABOVE AVG TOLERANCE",6831182.32
3799,"Munoz","Olympia","Florida",47,"Married","Female",4,2,"BELOW AVG TOLERANCE",5980966.04
3805,"Becker","Zephr","Florida",47,"Single","Male",4,4,"ABOVE AVG TOLERANCE",4079755.56
3813,"Harding","Gillian","Ohio",47,"","Male",4,4,"ABOVE AVG TOLERANCE",3873840.78
3831,"Briggs","Phelan","Texas",47,"","Male",3,3,"AVERAGE TOLERANCE",3274887.88
3854,"Allen","Skyler","Pennsylvania",47,"","Male",2,4,"ABOVE AVG TOLERANCE",6115485.03
3857,"Bowers","Reed","Florida",47,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4682740.15
3864,"Norris","Wyatt","Ohio",47,"Married","Female",2,3,"AVERAGE TOLERANCE",8808112.53
3878,"Leonard","Mercedes","Massachusetts",47,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",3736806.04
3976,"Jensen","Avye","Delaware",48,"Single","Male",5,4,"ABOVE AVG TOLERANCE",4520171.94
3996,"Ingram","Ashely","Minnesota",48,"","Female",4,3,"AVERAGE TOLERANCE",5440502.5
4026,"Wilder","Blythe","Arizona",48,"Married","",4,3,"AVERAGE TOLERANCE",6254049.78
4028,"Cervantes","Akeem","Maryland",48,"Married","Male",3,3,"AVERAGE TOLERANCE",4657477.88
4029,"Clayton","Courtney","Oklahoma",48,"Married","Male",3,2,"BELOW AVG TOLERANCE",5605023.29
4052,"Mckenzie","Amir","Kentucky",48,"Married","Male",3,2,"BELOW AVG TOLERANCE",3515714.92
4055,"Patton","Tara","Florida",48,"Married","Male",3,3,"AVERAGE TOLERANCE",5334296.25
4066,"Frederick","Melinda","Washington",48,"Married","Female",2,2,"BELOW AVG TOLERANCE",6118307.86
4069,"Sears","Halla","Pennsylvania",48,"","Female",2,4,"ABOVE AVG TOLERANCE",6286000.91
4070,"Sheppard","Garrett","Nevada",48,"Single","Female",2,3,"AVERAGE TOLERANCE",3617069.5
4081,"Ferguson","Ramona","Virginia",48,"Single","Male",2,3,"AVERAGE TOLERANCE",3110890.46
4084,"Little","Lee","Maine",48,"Married","Male",2,3,"AVERAGE TOLERANCE",8095561.06
4088,"Phillips","Amos","Florida",48,"Married","Male",2,3,"AVERAGE TOLERANCE",5600184.69
4166,"Ray","Rudyard","California",49,"Single","Male",5,4,"ABOVE AVG TOLERANCE",3651092.12
4169,"Rowe","Lyle","Maryland",49,"Single","Male",5,4,"ABOVE AVG TOLERANCE",5174879.85
4177,"Mcmahon","Clark","Illinois",49,"Single","",5,3,"AVERAGE TOLERANCE",6885366.74
4178,"Rasmussen","Hasad","Virginia",49,"Married","",5,3,"AVERAGE TOLERANCE",5249023.17
4190,"Stanton","Harrison","Florida",49,"","Female",4,4,"ABOVE AVG TOLERANCE",5464107.14
2921,"Glover","Leo","California",43,"Married","Male",4,2,"BELOW AVG TOLERANCE",6759703.74
2976,"Garrison","Stephen","Kentucky",43,"Single","",3,2,"BELOW AVG TOLERANCE",5877329.53
2991,"Yang","Beverly","California",43,"","Female",2,3,"AVERAGE TOLERANCE",8340623.15
2999,"Pearson","Hedda","Delaware",43,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2988326.27
3113,"Mccoy","Lev","Massachusetts",44,"Divorced","Male",5,3,"AVERAGE TOLERANCE",3200771.55
3115,"Oliver","Wing","Indiana",44,"","Male",5,4,"ABOVE AVG TOLERANCE",6505136.97
3120,"Sanders","Dakota","Florida",44,"Married","Male",5,2,"BELOW AVG TOLERANCE",4555840.09
3123,"Yang","Wanda","California",44,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2909734.53
3137,"Hammond","Xavier","California",44,"Married","Female",4,2,"BELOW AVG TOLERANCE",9190213.39
3140,"Ramirez","Patricia","California",44,"","Female",4,2,"BELOW AVG TOLERANCE",5716605.57
3147,"Bishop","Olga","Florida",44,"","Male",4,3,"AVERAGE TOLERANCE",4145238.77
3150,"Clemons","Colleen","Florida",44,"Single","Male",4,4,"ABOVE AVG TOLERANCE",7162291.07
3154,"Greer","Hoyt","Massachusetts",44,"","Male",4,4,"ABOVE AVG TOLERANCE",5334387.6
3155,"Hahn","Robin","Florida",44,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2533422.36
3170,"Alford","Althea","Maine",44,"Married","Male",3,3,"AVERAGE TOLERANCE",4705183.18
3209,"Garner","Cynthia","Florida",44,"","Female",2,2,"BELOW AVG TOLERANCE",4172079.39
3213,"Malone","Nina","Maryland",44,"Married","Female",2,3,"AVERAGE TOLERANCE",5912209.65
3217,"Monroe","Rigel","Maine",44,"","Female",2,2,"BELOW AVG TOLERANCE",6918478.64
3222,"Wiggins","Eugenia","Arizona",44,"","Female",2,3,"AVERAGE TOLERANCE",7324054.58
3224,"Boyd","Blossom","California",44,"Married","Male",2,3,"AVERAGE TOLERANCE",7378213.38
3343,"Holmes","Danielle","Pennsylvania",45,"Single","Male",5,2,"BELOW AVG TOLERANCE",6156965.95
3354,"Dillard","Chantale","Georgia",45,"Single","",5,3,"AVERAGE TOLERANCE",5961488.05
3365,"Morris","Katell","Massachusetts",45,"Married","Female",4,3,"AVERAGE TOLERANCE",8839061.99
3369,"Riley","Melanie","Florida",45,"","Female",4,3,"AVERAGE TOLERANCE",6944191.58
3370,"Smith","Ryan","Virginia",45,"Single","Female",4,3,"AVERAGE TOLERANCE",7324405.63
3374,"Wynn","Ralph","Massachusetts",45,"Married","Female",4,3,"AVERAGE TOLERANCE",9005776.09
3380,"Horn","Brennan","Texas",45,"Single","Male",4,4,"ABOVE AVG TOLERANCE",4076989.41
3381,"Jarvis","Keefe","Maine",45,"Married","Male",4,3,"AVERAGE TOLERANCE",8309984.5
3426,"Roberts","Amery","Nevada",45,"Married","Male",3,2,"BELOW AVG TOLERANCE",7488746.4
3443,"Bond","Helen","Connecticut",45,"Married","Male",2,3,"AVERAGE TOLERANCE",3560656.71
3446,"Erickson","Buffy","Maryland",45,"Single","Male",2,3,"AVERAGE TOLERANCE",5126300.15
3461,"Velazquez","Jesse","Washington",45,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2783349.02
3463,"Workman","Cade","Florida",45,"Married","Male",2,3,"AVERAGE TOLERANCE",4662919.75
3465,"Hickman","Fletcher","Alaska",45,"Married","",2,3,"AVERAGE TOLERANCE",8125301.32
3467,"Sykes","Xantha","Georgia",45,"Married","",2,3,"AVERAGE TOLERANCE",8689354.08
1625,"Compton","Elijah","California",37,"Single","",5,4,"ABOVE AVG TOLERANCE",3471449.76
1630,"Stafford","Karyn","California",37,"Single","",5,4,"ABOVE AVG TOLERANCE",4512491.55
1652,"Guzman","Oren","Indiana",37,"Single","Male",4,4,"ABOVE AVG TOLERANCE",3451865.97
1657,"Oliver","Nevada","Texas",37,"Married","Male",4,3,"AVERAGE TOLERANCE",5231742.73
1693,"Tyler","Sacha","California",37,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2655741.56
1695,"Montgomery","Kelsey","Washington",37,"Married","",3,3,"AVERAGE TOLERANCE",8372254.56
1702,"Cook","Gabriel","Michigan",37,"","Male",2,4,"ABOVE AVG TOLERANCE",5814448.72
1707,"Gilbert","Jonas","Massachusetts",37,"Married","Female",2,2,"BELOW AVG TOLERANCE",5455127.52
1736,"Walsh","Dai","Maryland",37,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3560599.66
1740,"Reilly","Cameran","Montana",37,"Single","",2,4,"ABOVE AVG TOLERANCE",3684868.2
1833,"Pate","Adena","Pennsylvania",38,"Married","Male",5,3,"AVERAGE TOLERANCE",3285031.1
1838,"Chang","Ferdinand","Florida",38,"Married","",5,3,"AVERAGE TOLERANCE",8189971.68
1850,"Green","Indigo","Massachusetts",38,"Single","Female",4,3,"AVERAGE TOLERANCE",2209344.66
1851,"Kline","Aurora","California",38,"","Female",4,3,"AVERAGE TOLERANCE",8756434.8
1852,"Langley","Amity","Florida",38,"Single","Female",4,3,"AVERAGE TOLERANCE",5182280.42
1859,"Stanley","Mallory","Vermont",38,"Married","Female",4,4,"ABOVE AVG TOLERANCE",5055804.58
1912,"Schultz","Idona","Georgia",38,"","Male",3,4,"ABOVE AVG TOLERANCE",2662616.16
1918,"Whitfield","Emi","California",38,"Single","Male",3,4,"ABOVE AVG TOLERANCE",2823447.02
1923,"Banks","Aurora","Florida",38,"Single","Male",2,4,"ABOVE AVG TOLERANCE",3448638.08
1927,"Franks","Leilani","Wisconsin",38,"Married","Female",2,2,"BELOW AVG TOLERANCE",6056153.43
1938,"Rutledge","Keegan","Arizona",38,"Married","Female",2,3,"AVERAGE TOLERANCE",6663770.06
1944,"Albert","Summer","Minnesota",38,"Married","Male",2,3,"AVERAGE TOLERANCE",5351138.21
1969,"Pittman","Vernon","Florida",38,"Single","",2,3,"AVERAGE TOLERANCE",5239983.78
2087,"Lamb","Lillith","Connecticut",39,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2413978.84
2102,"Gilliam","Dante","Wisconsin",39,"Married","Female",4,2,"BELOW AVG TOLERANCE",10175047.5
2103,"Gonzalez","Carissa","Illinois",39,"","Female",4,4,"ABOVE AVG TOLERANCE",2404459.44
2146,"Johnson","Malcolm","Georgia",39,"Divorced","Male",3,4,"ABOVE AVG TOLERANCE",2776540
2149,"Pacheco","Edward","Florida",39,"Single","Male",3,4,"ABOVE AVG TOLERANCE",4252990.04
2151,"Sellers","Hilda","Ohio",39,"Single","Male",3,4,"ABOVE AVG TOLERANCE",4857534
2156,"Weeks","Madison","Maryland",39,"Single","Male",3,4,"ABOVE AVG TOLERANCE",3279726.21
5527,"Cleveland","Claudia","Delaware",55,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",3049749.35
4229,"Hines","Aiko","Oregon",49,"Divorced","Male",3,3,"AVERAGE TOLERANCE",1336332.84
4233,"Watson","Brianna","Florida",49,"","Male",3,4,"ABOVE AVG TOLERANCE",7417891.18
4238,"Galloway","Jessica","Florida",49,"Single","",3,3,"AVERAGE TOLERANCE",4437424.83
4240,"Silva","Elaine","Nevada",49,"Single","",3,3,"AVERAGE TOLERANCE",3582992.46
4243,"Dorsey","Keaton","California",49,"Single","Female",2,3,"AVERAGE TOLERANCE",5926576.31
4259,"Woodard","Laura","Maryland",49,"Married","Female",2,3,"AVERAGE TOLERANCE",7998058.1
4263,"Faulkner","Oren","Florida",49,"","Male",2,4,"ABOVE AVG TOLERANCE",3947080.37
4265,"Greene","Jasper","Florida",49,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",1178849.81
4269,"Miller","Mohammad","Florida",49,"","Male",2,4,"ABOVE AVG TOLERANCE",6735663.18
4276,"Witt","Yoshi","Oregon",49,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",1970975.96
4373,"Johnston","Casey","Delaware",50,"","Male",5,4,"ABOVE AVG TOLERANCE",5887335.36
4379,"Stein","Noel","Virginia",50,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2856738.24
4410,"Hood","Martin","Arizona",50,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2387806.56
4412,"Jennings","Mikayla","Kentucky",50,"Married","Male",4,3,"AVERAGE TOLERANCE",6290236.8
4415,"Manning","Brandon","Massachusetts",50,"Single","Male",4,4,"ABOVE AVG TOLERANCE",5149486.31
4458,"Robles","Marcia","Indiana",50,"Married","Male",3,4,"ABOVE AVG TOLERANCE",8128168.14
4476,"Summers","Germane","Nevada",50,"","Female",2,2,"BELOW AVG TOLERANCE",9420944.98
4503,"Schmidt","Aurora","Illinois",50,"","Male",2,4,"ABOVE AVG TOLERANCE",5323902.44
4604,"Kim","Victor","Indiana",51,"Single","Male",5,3,"AVERAGE TOLERANCE",4970308.61
4605,"Kirby","Halla","Oregon",51,"Divorced","Male",5,3,"AVERAGE TOLERANCE",1596650.63
4611,"Wolfe","Jackson","California",51,"Single","Male",5,5,"HIGH RISK",4920252.68
4615,"Santiago","Maya","Florida",51,"Single","",5,3,"AVERAGE TOLERANCE",7805856.5
4654,"Cote","Shelby","Illinois",51,"Married","Male",3,3,"AVERAGE TOLERANCE",8074514.43
4681,"Stafford","Savannah","Florida",51,"Married","Male",3,3,"AVERAGE TOLERANCE",7630316.81
4686,"Cleveland","Stephen","Massachusetts",51,"Married","",3,2,"BELOW AVG TOLERANCE",6466874.7
4690,"Adams","Jaime","Georgia",51,"Married","Male",2,3,"AVERAGE TOLERANCE",7557165.85
4694,"Brown","Caryn","Maryland",51,"Married","Male",2,3,"AVERAGE TOLERANCE",4939290.55
4696,"Crawford","Bruce","Florida",51,"Single","Male",2,4,"ABOVE AVG TOLERANCE",4227274.57
4697,"Dickson","Dakota","Ohio",51,"Married","Female",2,3,"AVERAGE TOLERANCE",2297386.73
4703,"Merritt","Venus","Florida",51,"Married","Female",2,4,"ABOVE AVG TOLERANCE",8054617.53
4709,"Vance","Christine","Maryland",51,"Married","Female",2,3,"AVERAGE TOLERANCE",9086408.93
4713,"Bruce","Hillary","Connecticut",51,"Single","Male",2,4,"ABOVE AVG TOLERANCE",7557252.4
4716,"Davis","Karyn","Louisiana",51,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",3783272.63
4722,"Paul","Glenna","Florida",51,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2904870.92
4835,"Sherman","Hiram","Massachusetts",52,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",2264479.98
4837,"Blevins","Leandra","Oklahoma",52,"Single","",5,3,"AVERAGE TOLERANCE",8439852.57
4854,"Mathews","Alma","Arizona",52,"Married","Female",4,3,"AVERAGE TOLERANCE",6532524.63
4858,"Montgomery","Brendan","Michigan",52,"Married","Female",4,2,"BELOW AVG TOLERANCE",12115191.33
4860,"Ray","Leah","Kentucky",52,"","Female",4,3,"AVERAGE TOLERANCE",7000831.16
4887,"Deleon","Yoko","Arizona",52,"Married","Female",3,3,"AVERAGE TOLERANCE",6280088.03
4914,"Foley","Bevis","Minnesota",52,"","Female",2,4,"ABOVE AVG TOLERANCE",6648947.71
4923,"Williams","Kameko","California",52,"Married","Female",2,2,"BELOW AVG TOLERANCE",9609081.07
4931,"Medina","Cyrus","Kansas",52,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2489748.54
4935,"Ratliff","Sean","Ohio",52,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",3337713.46
4940,"Little","Eagan","Nevada",52,"Single","",2,4,"ABOVE AVG TOLERANCE",6365652.84
5032,"Levine","Tallulah","Massachusetts",53,"Single","Male",5,4,"ABOVE AVG TOLERANCE",5335399.59
5035,"Powell","Phyllis","Ohio",53,"Single","Male",5,3,"AVERAGE TOLERANCE",5768548.01
5036,"Pugh","Rhea","California",53,"Married","Male",5,3,"AVERAGE TOLERANCE",5510604.08
5053,"Lowe","Xerxes","Massachusetts",53,"Married","Female",4,2,"BELOW AVG TOLERANCE",9743547.46
5056,"Myers","Miriam","Virginia",53,"Married","Female",4,3,"AVERAGE TOLERANCE",13104184.49
5062,"Washington","Karleigh","Florida",53,"","Female",4,3,"AVERAGE TOLERANCE",12017899.16
5065,"Adkins","Leonard","Colorado",53,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",3995998.66
5068,"Colon","Perry","Illinois",53,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2592425.66
5076,"Mcclain","TaShya","Connecticut",53,"Single","Male",4,4,"ABOVE AVG TOLERANCE",6068226.33
5106,"Leblanc","Bianca","Minnesota",53,"Married","Male",3,3,"AVERAGE TOLERANCE",5178628.57
5108,"Mcbride","Erica","Delaware",53,"Single","Male",3,4,"ABOVE AVG TOLERANCE",4075461.05
5118,"Warner","Ora","Connecticut",53,"Single","Male",3,3,"AVERAGE TOLERANCE",2351562.88
5129,"Mercado","Devin","Indiana",53,"Married","Female",2,2,"BELOW AVG TOLERANCE",7752963.34
5137,"Gay","Lillith","California",53,"Married","Male",2,3,"AVERAGE TOLERANCE",7306576.01
5146,"Parker","Thane","Florida",53,"Married","Male",2,4,"ABOVE AVG TOLERANCE",6461074.47
5153,"Washington","Fleur","Alabama",53,"Single","",2,3,"AVERAGE TOLERANCE",6916200.12
5259,"Patterson","Octavia","Colorado",54,"Divorced","Male",5,4,"ABOVE AVG TOLERANCE",4078995.4
5263,"Wilcox","Drake","Maryland",54,"Single","Male",5,4,"ABOVE AVG TOLERANCE",4731510.76
5275,"Martinez","Jameson","Oregon",54,"Married","Female",4,3,"AVERAGE TOLERANCE",10340223.09
5279,"Acevedo","Karleigh","Ohio",54,"Married","Male",4,3,"AVERAGE TOLERANCE",6234956.58
5323,"Ortega","Adrian","Florida",54,"Single","",3,3,"AVERAGE TOLERANCE",6327043.91
5329,"Horn","Unity","Colorado",54,"Single","Female",2,2,"BELOW AVG TOLERANCE",8192229.58
5331,"Mcguire","Kaye","Ohio",54,"Married","Female",2,4,"ABOVE AVG TOLERANCE",9353199.86
5431,"Howell","Cullen","Texas",55,"Single","Male",5,4,"ABOVE AVG TOLERANCE",3901446.6
5434,"Mercado","Craig","Massachusetts",55,"Single","Male",5,4,"ABOVE AVG TOLERANCE",6104522.53
5442,"Savage","Cameron","Florida",55,"Married","Male",5,3,"AVERAGE TOLERANCE",10018258.68
5444,"Ayala","Keiko","Alaska",55,"Single","",5,3,"AVERAGE TOLERANCE",4785599.55
5454,"Knox","Fulton","Ohio",55,"Married","Female",4,3,"AVERAGE TOLERANCE",11314754.62
5467,"Mckee","Salvador","Virginia",55,"Married","Male",4,3,"AVERAGE TOLERANCE",4294553.35
921,"Potter","Chandler","Florida",34,"","Male",5,4,"ABOVE AVG TOLERANCE",2000539.6
926,"Woods","Damon","Massachusetts",34,"Single","Male",5,4,"ABOVE AVG TOLERANCE",3124704.59
929,"Rodriguez","Kelsey","Virginia",34,"Single","",5,4,"ABOVE AVG TOLERANCE",3871126.53
938,"Harris","Xena","Florida",34,"Married","Female",4,2,"BELOW AVG TOLERANCE",9548439.84
944,"Reed","Diana","Ohio",34,"","Female",4,3,"AVERAGE TOLERANCE",7127046.12
947,"Snow","Galvin","Indiana",34,"Married","Female",4,2,"BELOW AVG TOLERANCE",9938853.94
950,"Wilcox","Olga","Florida",34,"","Female",4,4,"ABOVE AVG TOLERANCE",8747445
957,"Kaufman","Ursula","Arizona",34,"Divorced","Male",4,4,"ABOVE AVG TOLERANCE",2443775.16
970,"Colon","Arden","Pennsylvania",34,"Married","Male",3,3,"AVERAGE TOLERANCE",6663743.91
991,"Humphrey","Lawrence","Alabama",34,"Married","Male",3,3,"AVERAGE TOLERANCE",6192358.08
1006,"Carey","Timothy","Montana",34,"Single","",3,3,"AVERAGE TOLERANCE",5119580.79
1010,"Ortiz","Macy","Nevada",34,"Single","",3,4,"ABOVE AVG TOLERANCE",8307837.45
1018,"Chang","Cara","Florida",34,"Married","Male",2,3,"AVERAGE TOLERANCE",4567915.01
1021,"Gilbert","Solomon","Nevada",34,"Married","Female",2,3,"AVERAGE TOLERANCE",4412003.75
1037,"Buck","Veda","Virginia",34,"Divorced","Male",2,4,"ABOVE AVG TOLERANCE",2960349.48
1040,"Finch","Imani","Florida",34,"Married","Male",2,3,"AVERAGE TOLERANCE",3344582.02
